t	V	m	X	Y	teta	R	G	Mach	delta	alpha	C_xa	C_ya	AD_K	m_z	alpha_max	alpha_min	mu	n_xa	n_ya	n_ya_potr	n_ya_rasp_max	n_ya_rasp_min
46.900000000000404	221.98840536397998	79.0	36743.298614607214	5007.015973872561	-0.22096251606749173	0.0	0.0	0.6926583575400096	-4.219060759000668	5.963867187499997	0.7857607654470103	1.1246919342641557	1.4313414256874115	-0.0023145679246452805	31.0	-31.0	1.0083333333333333	-0.6986421850338689	0.9999955011717464	0.9999925647181632	11.171603863848324	-11.171603863848324
47.0000000000004	221.30705309520576	79.0	36765.49729008898	5006.930370041815	-0.2209617727606225	0.0	0.0	0.6905316195512298	-4.219060759000668	5.983261108398437	0.7867432637844798	1.1316203813911554	1.4383604327893569	-0.0037396871185529437	31.0	-31.0	1.0083333333333333	-0.6952347480520411	0.9999981530983332	0.999992564768187	11.089752812058082	-11.089752812058082
47.1000000000004	220.629042367898	79.0	36787.62783085158	5006.845029243244	-0.22096035382694115	0.0	0.0	0.6884153149021481	-4.219060759000668	6.0027141571044895	0.7877284620927467	1.1385713303112606	1.4453855422291515	-0.005168723860966812	31.0	-31.0	1.0083333333333333	-0.6918530435676326	0.9999943865198916	0.9999925648636792	11.008675373437708	-11.008675373437708
47.2000000000004	219.95434793553426	79.0	36809.69057104767	5006.759950446657	-0.22095988986854675	0.0	0.0	0.6863093647534733	-4.219060759000668	6.02228546142578	0.7887194296535307	1.1455673658915748	1.4524396418062133	-0.006606419220915552	31.0	-31.0	1.0083333333333333	-0.6884994847968925	1.0000039450821607	0.9999925648949028	10.928362316258452	-10.928362316258452
47.3000000000004	219.28294221294198	79.0	36831.68584230285	5006.675132003298	-0.22095698255310772	0.0	0.0	0.6842136829640619	-4.375322268593284	6.04185676574707	0.7906143348241528	1.122986208351039	1.4203969734507933	0.008746759748460668	31.0	-31.0	1.0083333333333333	-0.6859530130564636	0.9743255836748532	0.9999925650905584	10.848804236172711	-10.848804236172711
47.400000000000404	218.61403367630191	79.0	36853.613973489264	5006.590573578939	-0.22753424609835096	0.0	0.0	0.6821257997415711	-4.375322268593284	6.1390037536621085	0.7955490358793981	1.1596299842308058	1.4576474006394256	0.001091001245662103	31.0	-31.0	1.0083333333333333	-0.6860361605611236	0.9999988261865734	0.9999921158708006	10.76990181933358	-10.76990181933358
47.50000000000041	217.94515616600543	79.0	36875.47520449877	5006.5037637209725	-0.22753252129249654	0.0	0.0	0.6800379983530084	-4.375322268593284	6.158870697021482	0.7965369214233227	1.1667337628479857	1.4647579182684498	-0.00036822993385352004	31.0	-31.0	1.0083333333333333	-0.6826976901577255	0.9999868474421092	0.99999211599033	10.691363849993976	-10.691363849993976
47.60000000000041	217.27955254726803	79.0	36897.2695482872	5006.417220124876	-0.22753387966548086	0.0	0.0	0.6779604191367957	-4.375322268593284	6.178855895996093	0.7975304834790533	1.1738826269824585	1.4718968757929485	-0.0018360933179887504	31.0	-31.0	1.0083333333333333	-0.6793869121095106	0.9999874733886072	0.9999921158961944	10.613565372624132	-10.613565372624132
47.70000000000041	216.61719571593304	79.0	36918.99733223648	5006.330940317483	-0.2275350802951233	0.0	0.0	0.6758929774459357	-4.375322268593284	6.1989593505859375	0.7985297201712217	1.1810765530054166	1.4790639886918282	-0.003312581242132691	31.0	-31.0	1.0083333333333333	-0.6761035041256191	1.0000003455805602	0.9999921158129902	10.536497311505293	-10.536497311505293
47.80000000000041	215.95805882843675	79.0	36940.65888102302	5006.244923072301	-0.2275329454324787	0.0	0.0	0.6738355894580538	-4.375322268593284	6.21906280517578	0.7995285982105343	1.1882703553409881	1.4862136989227357	-0.00478822831266021	31.0	-31.0	1.0083333333333333	-0.6728420723525986	0.9999871051419944	0.9999921159609372	10.460150722974195	-10.460150722974195
47.90000000000041	215.30212027639308	79.0	36962.25451664368	5006.159168370589	-0.2275342492433353	0.0	0.0	0.6717881876966507	-4.375322268593284	6.2392845153808585	0.8005331502623612	1.1955091911219644	1.4933912364905269	-0.0062724944657688575	31.0	-31.0	1.0083333333333333	-0.6696074735520918	0.9999859328912564	0.9999921158705828	10.384517366606026	-10.384517366606026
48.00000000000041	214.64935380449614	79.0	36983.78455892434	5006.073673645366	-0.2275358629507153	0.0	0.0	0.6697506901646681	-4.375322268593284	6.259624481201171	0.8015433744744808	1.2027930373027615	1.500596319059282	-0.007765372183263744	31.0	-31.0	1.0083333333333333	-0.6663993975738451	0.999996483022635	0.9999921157587516	10.309588561350608	-10.309588561350608
48.10000000000041	213.99973340804613	79.0	37005.24932507007	5005.988437523912	-0.2275347196640286	0.0	0.0	0.6677230156579484	-4.375322268593284	6.279964447021482	0.8025532418531751	1.210076730568852	1.5077837425149074	-0.009257409176309515	31.0	-31.0	1.0083333333333333	-0.6632125575486708	0.9999811121036184	0.9999921158379822	10.235355751472085	-10.235355751472085
48.20000000000042	213.35323821450268	79.0	37026.64912969001	5005.903459790259	-0.2275376090274003	0.0	0.0	0.6657050989961846	-4.531583778185902	6.300481796264648	0.8042649092660275	1.1878877510551906	1.4769856764474003	0.005991146642950238	31.0	-31.0	1.0083333333333333	-0.6606235249170471	0.975731483826671	0.9999921156377464	10.16181105958799	-10.16181105958799
48.300000000000416	212.7092820440948	79.0	37047.984285296036	5005.818737699305	-0.2339272751481149	0.0	0.0	0.6636951111076429	-4.531583778185902	6.398456573486327	0.8091486485775445	1.2248090735306498	1.5137009444232803	-0.001698295027263895	31.0	-31.0	1.0083333333333333	-0.6606350861842916	1.0000039538763172	0.9999916666066576	10.088882739689002	-10.088882739689002
