M	D	A	C_x	C_y	C_xa	C_ya	m_z	C_x_дн
4.22	0.4	2	0.113496645	0.283048685	0.124284218	0.278776582	-0.116015126	0.066314223
4.22	0.4	3.2	0.11688004	0.425550416	0.143564667	0.417969587	-0.176630197	0.066592773
4.22	0.4	4.4	0.120502985	0.574256485	0.166997913	0.562869191	-0.242455478	0.066703639
4.22	0.4	5.6	0.124605031	0.735371233	0.198736754	0.719181992	-0.318701181	0.066479135
4.22	0.4	6.8	0.129446172	0.913914501	0.24097043	0.89129219	-0.411397876	0.066791709
4.22	0.4	8	0.134656861	1.101172029	0.288451523	1.071301088	-0.512320066	0.067372822
4.22	0.4	9.2	0.140882031	1.309963796	0.353355902	1.269364288	-0.63445249	0.068440873
4.22	0.4	10.4	0.147396608	1.523148176	0.424119294	1.47033146	-0.759912476	0.069337735
4.22	0.4	11.6	0.154489998	1.745117785	0.506600711	1.677106577	-0.892027589	0.069892217
4.22	0.4	12.8	0.162210768	1.972129028	0.600684408	1.885290938	-1.02529295	0.070151062
4.22	0.4	14	0.170245229	2.201661089	0.700569246	2.09417992	-1.159133433	0.070262087
4.22	0.4	15.2	0.179143113	2.437484349	0.817913196	2.302913388	-1.294609004	0.070043373
4.22	0.4	16.4	0.188291333	2.674808576	0.940956437	2.510686027	-1.430176447	0.069802446
4.22	0.4	17.6	0.197940224	2.915134737	1.07539826	2.716537005	-1.565927637	0.069517096
4.22	0.4	18.8	0.208072447	3.158475853	1.221272527	2.919807031	-1.703847905	0.069193323
4.22	0.4	20	0.218446337	3.403324447	1.372863016	3.121786582	-1.842852713	0.06885034
4.22	1.2	-10	0.119563045	-1.193209238	0.323609123	-1.15464373	0.562594083	0.067555645
4.22	1.2	-8.8	0.115991007	-1.006334577	0.270194434	-0.976401771	0.438961905	0.067452819
4.22	1.2	-7.6	0.112867248	-0.825587625	0.222091402	-0.8033213	0.324111168	0.067275121
4.22	1.2	-6.4	0.110640048	-0.657096092	0.184611684	-0.640563806	0.226823315	0.06694768
4.22	1.2	-5.2	0.10912846	-0.501184277	0.156427002	-0.489115298	0.146408514	0.066245034
4.22	1.2	-4	0.107974678	-0.351562322	0.132889837	-0.343321282	0.074430238	0.065354786
4.22	1.2	-2.8	0.107672578	-0.217517237	0.121100448	-0.21203306	0.018258719	0.063879791
4.22	1.2	-1.6	0.108112551	-0.086252622	0.113153421	-0.083389668	-0.033965249	0.062980028
4.22	1.2	-0.4	0.110036672	0.03945105	0.112891119	0.039964064	-0.078294116	0.063230731
4.22	1.2	0.8	0.111805485	0.167912582	0.118383933	0.165927019	-0.12570178	0.064514268
4.22	1.2	2	0.113496645	0.297753044	0.126754304	0.293194585	-0.174648842	0.066314223
4.22	1.2	3.2	0.11688004	0.440853446	0.14672313	0.432885375	-0.235263913	0.066592773
4.22	1.2	4.4	0.120502985	0.590137556	0.17086005	0.578248658	-0.301089194	0.066703639
4.22	1.2	5.6	0.124605031	0.751789082	0.203333156	0.734956927	-0.377334897	0.066479135
4.22	1.2	6.8	0.129446172	0.930825515	0.246324073	0.907390489	-0.470031592	0.066791709
4.22	1.2	8	0.134656861	1.118554402	0.294573895	1.087686697	-0.570953783	0.067372822
4.22	1.2	9.2	0.140882031	1.32774901	0.360269466	1.285924615	-0.693086206	0.068440873
4.22	1.2	10.4	0.147396608	1.541312511	0.4318274	1.487027982	-0.818546192	0.069337735
4.22	1.2	11.6	0.154489998	1.763613799	0.51511006	1.693862248	-0.950661306	0.069892217
4.22	1.2	12.8	0.162210768	1.990907827	0.609993267	1.90202773	-1.083926666	0.070151062
4.22	1.2	14	0.170245229	2.220698225	0.710676749	2.11085882	-1.21776715	0.070262087
4.22	1.2	15.2	0.179143113	2.456704783	0.828804025	2.319417403	-1.35324272	0.070043373
4.22	1.2	16.4	0.188291333	2.694186894	0.952621281	2.52697668	-1.488810164	0.069802446
4.22	1.2	17.6	0.197940224	2.93462011	1.087818501	2.732537348	-1.624561353	0.069517096
4.22	1.2	18.8	0.208072447	3.178016984	1.234421324	2.935442162	-1.762481621	0.069193323
4.22	1.2	20	0.218446337	3.422895686	1.386726951	3.137019047	-1.901486429	0.06885034
4.22	2	-10	0.119563045	-1.177507093	0.319991742	-1.139396085	0.503960367	0.067555645
4.22	2	-8.8	0.115991007	-0.991231104	0.267265429	-0.961651912	0.380328189	0.067452819
4.22	2	-7.6	0.112867248	-0.811102144	0.219831914	-0.789100944	0.265477452	0.067275121
4.22	2	-6.4	0.110640048	-0.643267243	0.182983992	-0.626936388	0.168189599	0.06694768
4.22	2	-5.2	0.10912846	-0.487878731	0.155392744	-0.475969665	0.087774798	0.066245034
4.22	2	-4	0.107974678	-0.338713412	0.132429832	-0.330601859	0.015796521	0.065354786
4.22	2	-2.8	0.107672578	-0.204668327	0.121192449	-0.199313637	-0.040374997	0.063879791
4.22	2	-1.6	0.108112551	-0.0732515	0.113804844	-0.070528175	-0.092598965	0.062980028
4.22	2	-0.4	0.110036672	0.052908809	0.114116794	0.053251767	-0.136927832	0.063230731
4.22	2	0.8	0.111805485	0.181960308	0.120222223	0.179752083	-0.184335496	0.064514268
4.22	2	2	0.113496645	0.312457402	0.129224391	0.307612587	-0.233282558	0.066314223
4.22	2	3.2	0.11688004	0.456156476	0.149881594	0.447801162	-0.293897629	0.066592773
4.22	2	4.4	0.120502985	0.606018627	0.174722187	0.593628124	-0.35972291	0.066703639
4.22	2	5.6	0.124605031	0.768206931	0.207929559	0.750731861	-0.435968613	0.066479135
4.22	2	6.8	0.129446172	0.947736529	0.251677716	0.923488787	-0.528665308	0.066791709
4.22	2	8	0.134656861	1.135936775	0.300696266	1.104072307	-0.6295875	0.067372822
4.22	2	9.2	0.140882031	1.345534224	0.367183029	1.302484942	-0.751719922	0.068440873
4.22	2	10.4	0.147396608	1.559476846	0.439535505	1.503724504	-0.877179909	0.069337735
4.22	2	11.6	0.154489998	1.782109813	0.523619409	1.71061792	-1.009295022	0.069892217
4.22	2	12.8	0.162210768	2.009686626	0.619302127	1.918764523	-1.142560383	0.070151062
4.22	2	14	0.170245229	2.239735361	0.720784252	2.12753772	-1.276400867	0.070262087
4.22	2	15.2	0.179143113	2.475925217	0.839694853	2.335921417	-1.411876437	0.070043373
4.22	2	16.4	0.188291333	2.713565212	0.964286126	2.543267334	-1.54744388	0.069802446
4.22	2	17.6	0.197940224	2.954105483	1.100238741	2.748537692	-1.683195069	0.069517096
4.22	2	18.8	0.208072447	3.197558114	1.247570122	2.951077292	-1.821115337	0.069193323
4.22	2	20	0.218446337	3.442466924	1.400590886	3.152251513	-1.960120145	0.06885034
4.22	2.8	-10	0.119563045	-1.161804949	0.31637436	-1.124148441	0.44532665	0.067555645
4.22	2.8	-8.8	0.115991007	-0.976127631	0.264336424	-0.946902053	0.321694472	0.067452819
4.22	2.8	-7.6	0.112867248	-0.796616663	0.217572426	-0.774880588	0.206843736	0.067275121
4.22	2.8	-6.4	0.110640048	-0.629438394	0.1813563	-0.61330897	0.109555883	0.06694768
4.22	2.8	-5.2	0.10912846	-0.474573184	0.154358486	-0.462824033	0.029141081	0.066245034
4.22	2.8	-4	0.107974678	-0.325864502	0.131969826	-0.317882436	-0.042837195	0.065354786
4.22	2.8	-2.8	0.107672578	-0.191819417	0.12128445	-0.186594214	-0.099008713	0.063879791
4.22	2.8	-1.6	0.108112551	-0.060250378	0.114456268	-0.057666682	-0.151232681	0.062980028
4.22	2.8	-0.4	0.110036672	0.066366568	0.11534247	0.06653947	-0.195561548	0.063230731
4.22	2.8	0.8	0.111805485	0.196008035	0.122060513	0.193577148	-0.242969212	0.064514268
4.22	2.8	2	0.113496645	0.327161761	0.131694477	0.322030589	-0.291916275	0.066314223
4.22	2.8	3.2	0.11688004	0.471459506	0.153040057	0.462716949	-0.352531345	0.066592773
4.22	2.8	4.4	0.120502985	0.621899697	0.178584323	0.609007591	-0.418356626	0.066703639
4.22	2.8	5.6	0.124605031	0.78462478	0.212525961	0.766506796	-0.494602329	0.066479135
4.22	2.8	6.8	0.129446172	0.964647543	0.25703136	0.939587085	-0.587299025	0.066791709
4.22	2.8	8	0.134656861	1.153319147	0.306818638	1.120457917	-0.688221216	0.067372822
4.22	2.8	9.2	0.140882031	1.363319439	0.374096592	1.31904527	-0.810353639	0.068440873
4.22	2.8	10.4	0.147396608	1.577641181	0.447243611	1.520421026	-0.935813625	0.069337735
4.22	2.8	11.6	0.154489998	1.800605828	0.532128758	1.727373591	-1.067928739	0.069892217
4.22	2.8	12.8	0.162210768	2.028465424	0.628610987	1.935501316	-1.201194099	0.070151062
4.22	2.8	14	0.170245229	2.258772496	0.730891755	2.144216621	-1.335034583	0.070262087
4.22	2.8	15.2	0.179143113	2.495145651	0.850585682	2.352425431	-1.470510153	0.070043373
4.22	2.8	16.4	0.188291333	2.732943529	0.97595097	2.559557988	-1.606077596	0.069802446
4.22	2.8	17.6	0.197940224	2.973590856	1.112658982	2.764538035	-1.741828785	0.069517096
4.22	2.8	18.8	0.208072447	3.217099244	1.26071892	2.966712422	-1.879749054	0.069193323
4.22	2.8	20	0.218446337	3.462038163	1.414454821	3.167483979	-2.018753862	0.06885034
4.22	3.6	-10	0.119563045	-1.146102804	0.312756978	-1.108900797	0.386692934	0.067555645
4.22	3.6	-8.8	0.115991007	-0.961024158	0.26140742	-0.932152194	0.263060756	0.067452819
4.22	3.6	-7.6	0.112867248	-0.782131182	0.215312938	-0.760660232	0.14821002	0.067275121
4.22	3.6	-6.4	0.110640048	-0.615609545	0.179728609	-0.599681551	0.050922167	0.06694768
4.22	3.6	-5.2	0.10912846	-0.461267637	0.153324227	-0.4496784	-0.029492635	0.066245034
4.22	3.6	-4	0.107974678	-0.313015592	0.13150982	-0.305163014	-0.101470912	0.065354786
4.22	3.6	-2.8	0.107672578	-0.178970507	0.121376452	-0.173874791	-0.15764243	0.063879791
4.22	3.6	-1.6	0.108112551	-0.047249255	0.115107691	-0.044805189	-0.209866397	0.062980028
4.22	3.6	-0.4	0.110036672	0.079824328	0.116568146	0.079827172	-0.254195265	0.063230731
4.22	3.6	0.8	0.111805485	0.210055761	0.123898804	0.207402212	-0.301602929	0.064514268
4.22	3.6	2	0.113496645	0.34186612	0.134164563	0.336448592	-0.350549991	0.066314223
4.22	3.6	3.2	0.11688004	0.486762537	0.156198521	0.477632737	-0.411165061	0.066592773
4.22	3.6	4.4	0.120502985	0.637780768	0.18244646	0.624387058	-0.476990342	0.066703639
4.22	3.6	5.6	0.124605031	0.801042629	0.217122364	0.782281731	-0.553236045	0.066479135
4.22	3.6	6.8	0.129446172	0.981558557	0.262385003	0.955685384	-0.645932741	0.066791709
4.22	3.6	8	0.134656861	1.17070152	0.31294101	1.136843526	-0.746854933	0.067372822
4.22	3.6	9.2	0.140882031	1.381104653	0.381010156	1.335605597	-0.868987355	0.068440873
4.22	3.6	10.4	0.147396608	1.595805517	0.454951717	1.537117549	-0.994447341	0.069337735
4.22	3.6	11.6	0.154489998	1.819101842	0.540638108	1.744129263	-1.126562455	0.069892217
4.22	3.6	12.8	0.162210768	2.047244223	0.637919846	1.952238109	-1.259827816	0.070151062
4.22	3.6	14	0.170245229	2.277809632	0.740999258	2.160895521	-1.3936683	0.070262087
4.22	3.6	15.2	0.179143113	2.514366085	0.861476511	2.368929445	-1.529143869	0.070043373
4.22	3.6	16.4	0.188291333	2.752321847	0.987615815	2.575848641	-1.664711312	0.069802446
4.22	3.6	17.6	0.197940224	2.993076229	1.125079223	2.780538379	-1.800462501	0.069517096
4.22	3.6	18.8	0.208072447	3.236640375	1.273867718	2.982347553	-1.93838277	0.069193323
4.22	3.6	20	0.218446337	3.481609402	1.428318756	3.182716444	-2.077387578	0.06885034
4.22	4.4	-10	0.119563045	-1.130400659	0.309139596	-1.093653152	0.328059218	0.067555645
4.22	4.4	-8.8	0.115991007	-0.945920686	0.258478415	-0.917402335	0.20442704	0.067452819
4.22	4.4	-7.6	0.112867248	-0.767645702	0.21305345	-0.746439876	0.089576304	0.067275121
4.22	4.4	-6.4	0.110640048	-0.601780697	0.178100917	-0.586054133	-0.007711549	0.06694768
4.22	4.4	-5.2	0.10912846	-0.44796209	0.152289969	-0.436532767	-0.088126351	0.066245034
4.22	4.4	-4	0.107974678	-0.300166682	0.131049814	-0.292443591	-0.160104629	0.065354786
4.22	4.4	-2.8	0.107672578	-0.166121597	0.121468453	-0.161155368	-0.216276146	0.063879791
4.22	4.4	-1.6	0.108112551	-0.034248133	0.115759114	-0.031943696	-0.268500113	0.062980028
4.22	4.4	-0.4	0.110036672	0.093282087	0.117793821	0.093114875	-0.312828981	0.063230731
4.22	4.4	0.8	0.111805485	0.224103487	0.125737094	0.221227277	-0.360236645	0.064514268
4.22	4.4	2	0.113496645	0.356570478	0.136634649	0.350866594	-0.409183707	0.066314223
4.22	4.4	3.2	0.11688004	0.502065567	0.159356984	0.492548524	-0.469798777	0.066592773
4.22	4.4	4.4	0.120502985	0.653661839	0.186308597	0.639766524	-0.535624058	0.066703639
4.22	4.4	5.6	0.124605031	0.817460478	0.221718766	0.798056666	-0.611869762	0.066479135
4.22	4.4	6.8	0.129446172	0.998469571	0.267738646	0.971783682	-0.704566457	0.066791709
4.22	4.4	8	0.134656861	1.188083893	0.319063381	1.153229136	-0.80548865	0.067372822
4.22	4.4	9.2	0.140882031	1.398889867	0.387923719	1.352165924	-0.927621071	0.068440873
4.22	4.4	10.4	0.147396608	1.613969852	0.462659823	1.553814071	-1.053081057	0.069337735
4.22	4.4	11.6	0.154489998	1.837597856	0.549147457	1.760884934	-1.185196172	0.069892217
4.22	4.4	12.8	0.162210768	2.066023022	0.647228706	1.968974901	-1.318461533	0.070151062
4.22	4.4	14	0.170245229	2.296846768	0.751106762	2.177574421	-1.452302017	0.070262087
4.22	4.4	15.2	0.179143113	2.533586519	0.872367339	2.38543346	-1.587777586	0.070043373
4.22	4.4	16.4	0.188291333	2.771700165	0.999280659	2.592139295	-1.723345028	0.069802446
4.22	4.4	17.6	0.197940224	3.012561603	1.137499464	2.796538722	-1.859096217	0.069517096
4.22	4.4	18.8	0.208072447	3.256181505	1.287016515	2.997982683	-1.997016486	0.069193323
4.22	4.4	20	0.218446337	3.50118064	1.442182691	3.19794891	-2.136021294	0.06885034
4.22	5.2	-10	0.119563045	-1.116449611	0.306275494	-1.0800659	0.266186105	0.067555645
4.22	5.2	-8.8	0.115991007	-0.932477961	0.256221235	-0.904245329	0.142553927	0.067452819
4.22	5.2	-7.6	0.112867248	-0.754686244	0.211389047	-0.733698966	0.027703191	0.067275121
4.22	5.2	-6.4	0.110640048	-0.589254393	0.177001001	-0.573701019	-0.069584662	0.06694768
4.22	5.2	-5.2	0.10912846	-0.435732383	0.151732199	-0.424450989	-0.149999465	0.066245034
4.22	5.2	-4	0.107974678	-0.288165294	0.131023019	-0.280574918	-0.221977742	0.065354786
4.22	5.2	-2.8	0.107672578	-0.15401537	0.121966249	-0.149195367	-0.278149259	0.063879791
4.22	5.2	-1.6	0.108112551	-0.021926246	0.116789926	-0.019791324	-0.330373226	0.062980028
4.22	5.2	-0.4	0.110036672	0.106041281	0.119374493	0.105661705	-0.374702094	0.063230731
4.22	5.2	0.8	0.111805485	0.237392896	0.127900885	0.234240185	-0.422109758	0.064514268
4.22	5.2	2	0.113496645	0.370436557	0.139398191	0.364381391	-0.47105682	0.066314223
4.22	5.2	3.2	0.11688004	0.516453659	0.162767483	0.506475369	-0.53167189	0.066592773
4.22	5.2	4.4	0.120502985	0.668552583	0.190378435	0.654073472	-0.597497172	0.066703639
4.22	5.2	5.6	0.124605031	0.83281515	0.226472705	0.812679828	-0.673742875	0.066479135
4.22	5.2	6.8	0.129446172	1.014247416	0.273194338	0.986656001	-0.766439571	0.066791709
4.22	5.2	8	0.134656861	1.204264532	0.325229651	1.168317082	-0.867361763	0.067372822
4.22	5.2	9.2	0.140882031	1.415409522	0.394815921	1.367365466	-0.989494185	0.068440873
4.22	5.2	10.4	0.147396608	1.630806519	0.470279264	1.569089831	-1.114954171	0.069337735
4.22	5.2	11.6	0.154489998	1.854707533	0.557496753	1.77616616	-1.247069286	0.069892217
4.22	5.2	12.8	0.162210768	2.083360506	0.656302755	1.984190364	-1.380334646	0.070151062
4.22	5.2	14	0.170245229	2.314389461	0.760903014	2.192688504	-1.51417513	0.070262087
4.22	5.2	15.2	0.179143113	2.551265272	0.882866577	2.40033999	-1.649650699	0.070043373
4.22	5.2	16.4	0.188291333	2.78949163	1.010472677	2.606803566	-1.785218142	0.069802446
4.22	5.2	17.6	0.197940224	3.030419086	1.149363852	2.81089132	-1.920969331	0.069517096
4.22	5.2	18.8	0.208072447	3.274058022	1.299525486	3.011956462	-2.058889599	0.069193323
4.22	5.2	20	0.218446337	3.519052699	1.45532235	3.211510299	-2.197894407	0.06885034
4.22	6	-10	0.119563045	-1.107751849	0.305671231	-1.071459826	0.1945948	0.067555645
4.22	6	-8.8	0.115991007	-0.924017478	0.25597953	-0.895866881	0.070962622	0.067452819
4.22	6	-7.6	0.112867248	-0.746304854	0.2115099	-0.725396394	-0.043888114	0.067275121
4.22	6	-6.4	0.110640048	-0.580635724	0.177484412	-0.56517082	-0.141175967	0.06694768
4.22	6	-5.2	0.10912846	-0.426730196	0.152603891	-0.415560774	-0.22159077	0.066245034
4.22	6	-4	0.107974678	-0.27870647	0.132295855	-0.271258493	-0.293569047	0.065354786
4.22	6	-2.8	0.107672578	-0.144137194	0.123681432	-0.139513632	-0.349740564	0.063879791
4.22	6	-1.6	0.108112551	-0.011642063	0.1189589	-0.009766314	-0.401964532	0.062980028
4.22	6	-0.4	0.110036672	0.116704777	0.12202015	0.115985917	-0.446293399	0.063230731
4.22	6	0.8	0.111805485	0.248407353	0.131041179	0.244816625	-0.493701063	0.064514268
4.22	6	2	0.113496645	0.381787796	0.143042098	0.375186571	-0.542648125	0.066314223
4.22	6	3.2	0.11688004	0.528096939	0.166934088	0.517435386	-0.603263196	0.066592773
4.22	6	4.4	0.120502985	0.680472348	0.195071375	0.665162865	-0.669088477	0.066703639
4.22	6	5.6	0.124605031	0.844980293	0.231699255	0.823847672	-0.74533418	0.066479135
4.22	6	6.8	0.129446172	1.026625754	0.278956176	0.99785038	-0.838030876	0.066791709
4.22	6	8	0.134656861	1.216839974	0.331527617	1.17951204	-0.938953068	0.067372822
4.22	6	9.2	0.140882031	1.428132499	0.401644036	1.37848265	-1.06108549	0.068440873
4.22	6	10.4	0.147396608	1.643660185	0.47763271	1.580103306	-1.186545476	0.069337735
4.22	6	11.6	0.154489998	1.867658195	0.56536589	1.787024052	-1.31866059	0.069892217
4.22	6	12.8	0.162210768	2.096374048	0.664672376	1.994841834	-1.451925951	0.070151062
4.22	6	14	0.170245229	2.327448824	0.769765515	2.203108135	-1.585766435	0.070262087
4.22	6	15.2	0.179143113	2.56431898	0.89219104	2.410454069	-1.721242004	0.070043373
4.22	6	16.4	0.188291333	2.802522538	1.020246214	2.616588689	-1.856809447	0.069802446
4.22	6	17.6	0.197940224	3.043392899	1.159560683	2.820300679	-1.992560636	0.069517096
4.22	6	18.8	0.208072447	3.286940698	1.310114976	3.02094619	-2.130480904	0.069193323
4.22	6	20	0.218446337	3.531827217	1.46628918	3.220058461	-2.269485712	0.06885034
4.22	6.8	-10	0.119563045	-1.099054088	0.305066968	-1.062853751	0.123003494	0.067555645
4.22	6.8	-8.8	0.115991007	-0.915556996	0.255737825	-0.887488434	-0.000628683	0.067452819
4.22	6.8	-7.6	0.112867248	-0.737923465	0.211630752	-0.717093822	-0.115479419	0.067275121
4.22	6.8	-6.4	0.110640048	-0.572017055	0.177967823	-0.55664062	-0.212767272	0.06694768
4.22	6.8	-5.2	0.10912846	-0.41772801	0.153475584	-0.406670559	-0.293182075	0.066245034
4.22	6.8	-4	0.107974678	-0.269247647	0.13356869	-0.261942069	-0.365160352	0.065354786
4.22	6.8	-2.8	0.107672578	-0.134259017	0.125396615	-0.129831897	-0.421331869	0.063879791
4.22	6.8	-1.6	0.108112551	-0.00135788	0.121127875	0.000258696	-0.473555837	0.062980028
4.22	6.8	-0.4	0.110036672	0.127368274	0.124665808	0.126310129	-0.517884704	0.063230731
4.22	6.8	0.8	0.111805485	0.259421809	0.134181474	0.255393064	-0.565292368	0.064514268
4.22	6.8	2	0.113496645	0.393139036	0.146686005	0.385991751	-0.614239431	0.066314223
4.22	6.8	3.2	0.11688004	0.539740218	0.171100693	0.528395402	-0.674854501	0.066592773
4.22	6.8	4.4	0.120502985	0.692392113	0.199764315	0.676252257	-0.740679782	0.066703639
4.22	6.8	5.6	0.124605031	0.857145436	0.236925805	0.835015516	-0.816925485	0.066479135
4.22	6.8	6.8	0.129446172	1.039004092	0.284718013	1.00904476	-0.909622181	0.066791709
4.22	6.8	8	0.134656861	1.229415415	0.337825582	1.190706998	-1.010544372	0.067372822
4.22	6.8	9.2	0.140882031	1.440855475	0.408472152	1.389599834	-1.132676795	0.068440873
4.22	6.8	10.4	0.147396608	1.656513851	0.484986155	1.59111678	-1.258136781	0.069337735
4.22	6.8	11.6	0.154489998	1.880608857	0.573235027	1.797881943	-1.390251895	0.069892217
4.22	6.8	12.8	0.162210768	2.10938759	0.673041997	2.005493305	-1.523517256	0.070151062
4.22	6.8	14	0.170245229	2.340508188	0.778628017	2.213527767	-1.657357739	0.070262087
4.22	6.8	15.2	0.179143113	2.577372689	0.901515504	2.420568149	-1.792833309	0.070043373
4.22	6.8	16.4	0.188291333	2.815553445	1.030019751	2.626373812	-1.928400752	0.069802446
4.22	6.8	17.6	0.197940224	3.056366712	1.169757515	2.829710038	-2.064151941	0.069517096
4.22	6.8	18.8	0.208072447	3.299823374	1.320704466	3.029935918	-2.202072209	0.069193323
4.22	6.8	20	0.218446337	3.544601735	1.47725601	3.228606623	-2.341077018	0.06885034
4.22	7.6	-10	0.119563045	-1.090356326	0.304462705	-1.054247676	0.051412189	0.067555645
4.22	7.6	-8.8	0.115991007	-0.907096514	0.255496119	-0.879109986	-0.072219988	0.067452819
4.22	7.6	-7.6	0.112867248	-0.729542075	0.211751605	-0.70879125	-0.187070724	0.067275121
4.22	7.6	-6.4	0.110640048	-0.563398386	0.178451234	-0.548110421	-0.284358577	0.06694768
4.22	7.6	-5.2	0.10912846	-0.408725823	0.154347276	-0.397780344	-0.36477338	0.066245034
4.22	7.6	-4	0.107974678	-0.259788823	0.134841526	-0.252625644	-0.436751657	0.065354786
4.22	7.6	-2.8	0.107672578	-0.124380841	0.127111797	-0.120150161	-0.492923174	0.063879791
4.22	7.6	-1.6	0.108112551	0.008926303	0.12329685	0.010283705	-0.545147142	0.062980028
4.22	7.6	-0.4	0.110036672	0.13803177	0.127311466	0.136634341	-0.589476009	0.063230731
4.22	7.6	0.8	0.111805485	0.270436266	0.137321768	0.265969504	-0.636883673	0.064514268
4.22	7.6	2	0.113496645	0.404490275	0.150329912	0.39679693	-0.685830736	0.066314223
4.22	7.6	3.2	0.11688004	0.551383497	0.175267298	0.539355419	-0.746445806	0.066592773
4.22	7.6	4.4	0.120502985	0.704311878	0.204457256	0.687341649	-0.812271087	0.066703639
4.22	7.6	5.6	0.124605031	0.869310579	0.242152354	0.84618336	-0.88851679	0.066479135
4.22	7.6	6.8	0.129446172	1.05138243	0.290479851	1.02023914	-0.981213485	0.066791709
4.22	7.6	8	0.134656861	1.241990857	0.344123547	1.201901955	-1.082135677	0.067372822
4.22	7.6	9.2	0.140882031	1.453578452	0.415300267	1.400717019	-1.204268099	0.068440873
4.22	7.6	10.4	0.147396608	1.669367516	0.492339601	1.602130255	-1.329728086	0.069337735
4.22	7.6	11.6	0.154489998	1.893559519	0.581104165	1.808739835	-1.4618432	0.069892217
